Fecha,AJO1N,CEN1N,CAP1N,COR1N,EMA1N,EPG1N,FEO1N,JOV1N,SJR1N,AJO2C,CEN2C,CAP2C,COR2C,EMA2C,EPG2C,FEO2C,JOV2C,SJR2C,AJO3O,CEN3O,CAP3O,COR3O,EMA3O,EPG3O,FEO3O,JOV3O,SJR3O,AJO4S,CEN4S,CAP4S,COR4S,EMA4S,EPG4S,FEO4S,JOV4S,SJR4S,CEN5P,COR5P,EMA5P,EPG5P,FEO5P,JOV5P,SJR5P,CAP6P,CAPTM,CAPHR,CAPVV,CAPDV,CAPPB,CAPPP
14/01/2024 20:00,NA,NA,0.03868,0.04716,NA,0.04313,0.02254,0.0573,0.02971,NA,NA,2.06,1.6,NA,0.78,1.07,2.03,1.12,NA,NA,0.01217,0.00595,NA,0.01875,0.03583,0.00506,0.01408,NA,NA,0.00598,0.00318,NA,0.00377,0.00471,0.00548,0.01401,NA,8.82,NA,19.05,NA,NA,22.68,97.94,NA,NA,NA,NA,NA,NA
14/01/2024 21:00,NA,NA,0.04306,0.04806,NA,0.06111,0.03873,0.04986,0.02666,NA,NA,2.32,1.64,NA,1.59,1.62,2.14,0.85,NA,NA,0.0056,0.00193,NA,0.00212,0.01099,0.0063,0.01452,NA,NA,0.00674,0.00294,NA,0.00459,0.00457,0.00506,0.00671,NA,33.96,NA,29.83,NA,NA,15.21,140.77,NA,NA,NA,NA,NA,NA
14/01/2024 22:00,NA,NA,0.03841,0.04366,NA,0.05541,0.0276,0.04196,0.01854,NA,NA,1.83,1.59,NA,1.65,1.19,2.27,0.4,NA,NA,0.00725,0.00199,NA,0.00138,0.01325,0.00392,0.02142,NA,NA,0.00594,0.00305,NA,0.00391,0.00284,0.00458,0.02525,NA,22.48,NA,36.31,NA,NA,5.43,154.15,NA,NA,NA,NA,NA,NA
14/01/2024 23:00,NA,NA,0.02166,0.04117,NA,0.02962,0.01595,0.03895,0.01595,NA,NA,1.26,1.19,NA,0.44,0.81,2.28,0.32,NA,NA,0.01491,0.00123,NA,0.00863,0.02015,0.00206,0.02687,NA,NA,0.00431,0.00299,NA,0.00242,0.00225,0.00509,0.04425,NA,28.79,NA,29.6,NA,NA,3.01,86.93,NA,NA,NA,NA,NA,NA
15/01/2024 00:00,NA,NA,0.01579,0.03456,NA,0.02056,0.01317,0.03844,0.01062,NA,NA,1.06,0.98,NA,0.28,0.74,1.67,0.26,NA,NA,0.01904,0.00128,NA,0.01303,0.02224,0.00182,0.0324,NA,NA,0.00513,0.00256,NA,0.00218,0.00214,0.00467,0.00576,NA,20.88,NA,8.46,NA,NA,15.19,39.03,NA,NA,NA,NA,NA,NA
15/01/2024 01:00,NA,NA,0.01704,0.03041,NA,0.0163,0.01459,0.0361,0.01617,NA,NA,1.1,0.77,NA,0.23,0.79,1.48,0.33,NA,NA,0.01521,0.00115,NA,0.01618,0.01779,0.0012,0.02268,NA,NA,0.00448,0.00237,NA,0.00217,0.0022,0.00487,0.01159,NA,15.43,NA,7.81,NA,NA,5.5,16.67,NA,NA,NA,NA,NA,NA
15/01/2024 02:00,NA,NA,0.02276,0.02789,NA,0.01817,0.017,0.03303,0.01571,NA,NA,1.22,0.76,NA,0.19,0.89,1.29,0.24,NA,NA,0.00903,0.00123,NA,0.01538,0.01493,0.0012,0.02344,NA,NA,0.00421,0.00221,NA,0.00217,0.00235,0.00457,0.06723,NA,12.15,NA,9.47,NA,NA,8.19,20.93,NA,NA,NA,NA,NA,NA
15/01/2024 03:00,NA,NA,0.02703,0.02611,NA,0.01801,0.02169,0.03158,0.01584,NA,NA,1.4,0.67,NA,0.22,0.93,1.12,0.22,NA,NA,0.004,0.00169,NA,0.01461,0.00757,0.00117,0.02151,NA,NA,0.00446,0.00213,NA,0.00226,0.00234,0.00437,0.00818,NA,9.48,NA,9.44,NA,NA,7.53,34.09,NA,NA,NA,NA,NA,NA
15/01/2024 04:00,NA,NA,0.02552,0.02501,NA,0.01614,0.01491,0.02984,0.01779,NA,NA,1.38,0.65,NA,0.24,0.78,1.24,0.21,NA,NA,0.00329,0.00196,NA,0.0152,0.01613,0.00128,0.01807,NA,NA,0.00446,0.00228,NA,0.00223,0.0023,0.00433,0.0044,NA,9.61,NA,17.5,NA,NA,0.81,37.92,NA,NA,NA,NA,NA,NA
15/01/2024 05:00,NA,NA,0.02484,0.02424,NA,0.02161,0.02092,0.03147,0.01909,NA,NA,1.33,0.63,NA,0.24,0.92,1.31,0.25,NA,NA,0.00336,0.00113,NA,0.01068,0.00716,0.00124,0.01308,NA,NA,0.00433,0.0022,NA,0.00236,0.00236,0.0046,0.00565,NA,7.2,NA,14.24,NA,NA,6.85,35.54,NA,NA,NA,NA,NA,NA
15/01/2024 06:00,NA,NA,0.02474,0.02158,NA,0.02589,0.02064,0.02913,0.01773,NA,NA,1.72,0.81,NA,0.31,0.82,1.44,0.3,NA,NA,0.00397,0.00122,NA,0.00621,0.00773,0.0013,0.01353,NA,NA,0.00474,0.00225,NA,0.00235,0.00234,0.00446,0.00428,NA,11.08,NA,21.41,NA,NA,1.16,41.75,NA,NA,NA,NA,NA,NA
15/01/2024 07:00,NA,NA,0.02154,0.01993,NA,0.03292,0.02197,0.0298,0.0228,NA,NA,2.06,1.29,NA,1.15,1.63,2.22,0.94,NA,NA,0.00494,0.00143,NA,0.81,0.00407,0.00133,0.00142,NA,NA,0.00509,0.0026,NA,0.0032,0.00294,0.00508,0.00542,NA,14.6,NA,20.21,NA,NA,2.05,58.46,NA,NA,NA,NA,NA,NA
15/01/2024 08:00,NA,NA,0.02279,0.02268,NA,0.03089,0.02251,0.03648,0.01904,NA,NA,2.23,2.39,NA,1.1,2.6,3.23,3.3,NA,NA,0.00479,0.0015,NA,0.00138,0.00149,0.00159,0.00206,NA,NA,0.00605,0.00349,NA,0.00308,0.00371,0.00608,0.01236,NA,25.96,NA,26.28,NA,NA,15.46,100.42,NA,NA,NA,NA,NA,NA
15/01/2024 09:00,NA,NA,0.02854,0.03138,NA,0.03188,0.02369,0.0428,0.02186,NA,NA,3.15,2.32,NA,0.92,2.44,3.74,2.38,NA,NA,0.00474,0.00155,NA,0.00247,0.00271,0.00175,0.00469,NA,NA,0.00667,0.00368,NA,0.00327,0.00392,0.0072,0.03075,NA,39.97,NA,18.97,NA,NA,27.8,115.03,NA,NA,NA,NA,NA,NA
15/01/2024 10:00,NA,NA,0.02486,0.0358,NA,0.04172,0.02307,0.03662,0.02057,NA,NA,1.65,1.31,NA,1.09,1.56,1.67,0.59,NA,NA,0.01488,0.00272,NA,0.00526,0.01115,0.00515,0.0154,NA,NA,0.00733,0.00384,NA,0.00415,0.00402,0.00515,0.02027,NA,38.77,NA,21.58,NA,NA,16.86,113.61,NA,NA,NA,NA,NA,NA
15/01/2024 11:00,NA,NA,0.01554,0.01758,NA,0.02016,0.01457,0.02468,0.01993,NA,NA,1.19,0.76,NA,0.38,0.92,1.03,0.53,NA,NA,0.02842,0.01822,NA,0.02106,0.02647,0.01547,0.02486,NA,NA,0.0099,0.00334,NA,0.00418,0.00405,0.00454,0.01893,NA,41.9,NA,20.42,NA,NA,16.55,80.57,NA,NA,NA,NA,NA,NA
15/01/2024 12:00,NA,NA,0.00728,0.00997,NA,0.01198,0.00842,0.01618,0.01428,NA,NA,1.01,0.63,NA,0.16,0.71,0.86,0.41,NA,NA,0.04058,0.0281,NA,0.02842,0.03834,0.0255,0.0373,NA,NA,0.00638,0.00306,NA,0.00467,0.00297,0.00434,0.00678,NA,10.39,NA,10.53,NA,NA,21.01,46.19,NA,NA,NA,NA,NA,NA
15/01/2024 13:00,NA,NA,0.00594,0.00958,NA,0.00702,0.00798,0.01463,0.01685,NA,NA,1,0.64,NA,0.15,0.68,0.81,0.44,NA,NA,0.0512,0.03536,NA,0.03987,0.04306,0.03215,0.04156,NA,NA,0.00596,0.00319,NA,0.00318,0.00331,0.00471,0.00841,NA,3.84,NA,2.72,NA,NA,21.45,25.17,NA,NA,NA,NA,NA,NA
15/01/2024 14:00,NA,NA,0.00707,0.00988,NA,0.00861,0.00935,0.01821,0.01281,NA,NA,1.03,0.66,NA,0.17,0.71,0.87,0.33,NA,NA,0.06365,0.04727,NA,0.05149,0.05556,0.04193,0.05233,NA,NA,0.00581,0.00326,NA,0.00334,0.00435,0.00466,0.00595,NA,6.32,NA,2.83,NA,NA,11.12,30.22,NA,NA,NA,NA,NA,NA
15/01/2024 15:00,NA,NA,0.00601,0.0077,NA,0.0096,0.00831,0.01527,0.0121,NA,NA,0.98,0.6,NA,0.13,0.68,0.8,0.31,NA,NA,0.06185,0.04623,NA,0.04808,0.05374,0.04297,0.05402,NA,NA,0.00619,0.003,NA,0.00491,0.0053,0.00443,0.00637,NA,13.22,NA,5.95,NA,NA,0,37.72,NA,NA,NA,NA,NA,NA
15/01/2024 16:00,NA,NA,0.00636,0.00887,NA,0.00809,0.0085,0.0128,0.01302,NA,NA,1,0.59,NA,0.13,0.75,0.75,0.31,NA,NA,0.06408,0.04749,NA,0.05089,0.0564,0.04421,0.05035,NA,NA,0.00505,0.00263,NA,0.00286,0.00347,0.00377,0.00722,NA,13.83,NA,5.13,NA,NA,1.67,32.36,NA,NA,NA,NA,NA,NA
15/01/2024 17:00,NA,NA,0.007,0.01165,NA,0.01238,0.00875,0.01333,0.01287,NA,NA,1.02,0.6,NA,0.18,0.72,0.76,0.33,NA,NA,0.06578,0.046,NA,0.05082,0.06008,0.04369,0.0501,NA,NA,0.006,0.00278,NA,0.00375,0.00479,0.00421,0.0083,NA,0.62,NA,5.8,NA,NA,9.89,38.59,NA,NA,NA,NA,NA,NA
15/01/2024 18:00,NA,NA,0.01315,0.01116,NA,0.01919,0.01102,0.01682,0.01571,NA,NA,1.1,0.59,NA,0.25,0.71,0.83,0.38,NA,NA,0.0601,0.04766,NA,0.04691,0.06163,0.04207,0.04332,NA,NA,0.00925,0.00398,NA,0.00538,0.0066,0.00584,0.00886,NA,3.47,NA,13.58,NA,NA,13.19,46.63,NA,NA,NA,NA,NA,NA
15/01/2024 19:00,NA,NA,0.03172,0.02164,NA,0.04908,0.02161,0.04401,0.0278,NA,NA,1.41,0.73,NA,0.63,0.96,1.4,0.74,NA,NA,0.03285,0.03667,NA,0.02084,0.04361,0.01995,0.0215,NA,NA,0.00945,0.00428,NA,0.00623,0.00766,0.0062,0.0042,NA,7.29,NA,19.75,NA,NA,12.34,68.62,NA,NA,NA,NA,NA,NA
15/01/2024 20:00,NA,NA,0.04355,0.04433,NA,0.05374,0.03274,0.05402,0.03504,NA,NA,1.82,1.13,NA,0.62,1.2,1.78,1.08,NA,NA,0.01155,0.01628,NA,0.01241,0.02004,0.0097,0.00796,NA,NA,0.01079,0.00475,NA,0.00709,0.00637,0.00676,0.00539,NA,20.83,NA,26.85,NA,NA,8.64,128.86,NA,NA,NA,NA,NA,NA
15/01/2024 21:00,NA,NA,0.04387,0.05706,NA,0.04828,0.04213,0.05806,0.03536,NA,NA,2.74,1.71,NA,0.97,2.2,3.31,1.46,NA,NA,0.00604,0.00234,NA,0.01203,0.00595,0.00196,0.00244,NA,NA,0.00939,0.00474,NA,0.00759,0.00745,0.00725,0.00668,NA,21.05,NA,28.13,NA,NA,12.92,148.87,NA,NA,NA,NA,NA,NA
15/01/2024 22:00,NA,NA,0.0451,0.05025,NA,0.05125,0.04365,0.05586,0.0338,NA,NA,3.58,1.94,NA,1.11,2.49,4.06,1.97,NA,NA,0.00381,0.00153,NA,0.00934,0.0022,0.00175,0.00302,NA,NA,0.00971,0.0039,NA,0.00647,0.00697,0.00708,0.00652,NA,36.34,NA,26.62,NA,NA,22.59,145.64,NA,NA,NA,NA,NA,NA
15/01/2024 23:00,NA,NA,0.04204,0.03929,NA,0.05859,0.03971,0.05382,0.02213,NA,NA,3.05,1.51,NA,2.34,1.83,3.06,0.47,NA,NA,0.00352,0.00475,NA,0.00127,0.00267,0.0015,0.02435,NA,NA,0.00811,0.00336,NA,0.00574,0.00579,0.00721,0.00432,NA,27.47,NA,30.95,NA,NA,14.34,137.31,NA,NA,NA,NA,NA,NA
16/01/2024 00:00,NA,NA,0.0387,0.03504,NA,0.05655,0.03871,0.04953,0.03085,NA,NA,2.42,1,NA,2.43,2.28,3.16,0.56,NA,NA,0.00944,0.00407,NA,0.00129,0.00213,0.00154,0.00717,NA,NA,0.00807,0.00276,NA,0.00547,0.00527,0.00778,0.01104,NA,26.56,NA,40.98,NA,NA,9.65,165.62,NA,NA,NA,NA,NA,NA
16/01/2024 01:00,NA,NA,0.03397,0.02988,NA,0.05216,0.03487,0.04123,0.03107,NA,NA,2.87,0.85,NA,2,2.43,1.51,0.6,NA,NA,0.01411,0.00561,NA,0.00124,0.00147,0.00197,0.00373,NA,NA,0.00764,0.00249,NA,0.00526,0.00484,0.00525,0.02396,NA,16.25,NA,44.9,NA,NA,5.66,191.48,NA,NA,NA,NA,NA,NA
16/01/2024 02:00,NA,NA,0.03177,0.01641,NA,0.04761,0.0335,0.03998,0.0311,NA,NA,1.99,0.63,NA,0.88,1.67,1.61,0.58,NA,NA,0.00782,0.01586,NA,0.86,0.00168,0.00134,0.00207,NA,NA,0.00643,0.00249,NA,0.00443,0.00438,0.005,0.00623,NA,15.38,NA,41.95,NA,NA,27.76,136.86,NA,NA,NA,NA,NA,NA
16/01/2024 03:00,NA,NA,0.03184,0.0178,NA,0.04239,0.03145,0.04048,0.03021,NA,NA,2.09,0.66,NA,1.64,1.41,2.07,0.45,NA,NA,0.00504,0.00974,NA,0.00117,0.99,0.00142,0.00256,NA,NA,0.00599,0.00223,NA,0.00438,0.00387,0.00597,0.00502,NA,4.4,NA,39.16,NA,NA,30.07,89.11,NA,NA,NA,NA,NA,NA
16/01/2024 04:00,NA,NA,0.03188,0.01541,NA,0.04257,0.03064,0.03742,0.02952,NA,NA,1.77,0.63,NA,1.44,1.14,2.04,0.43,NA,NA,0.0037,0.00882,NA,1,0.00111,0.00146,0.00239,NA,NA,0.00535,0.00207,NA,0.00389,0.00336,0.00571,0.00714,NA,7.75,NA,42.51,NA,NA,15.52,66.09,NA,NA,NA,NA,NA,NA
16/01/2024 05:00,NA,NA,0.0297,0.01561,NA,0.04058,0.0281,0.03589,0.02954,NA,NA,1.6,0.63,NA,1.11,1.56,2.27,0.51,NA,NA,0.0045,0.00913,NA,0.84,0.00157,0.00154,0.00189,NA,NA,0.00508,0.00211,NA,0.00386,0.00377,0.00556,0.03498,NA,12.93,NA,34.81,NA,NA,18.77,56.54,NA,NA,NA,NA,NA,NA
16/01/2024 06:00,NA,NA,0.02788,0.02124,NA,0.0395,0.02623,0.0348,0.02855,NA,NA,1.69,0.74,NA,1.37,1.63,2.78,0.61,NA,NA,0.00485,0.00473,NA,0.91,0.00149,0.00168,0.00195,NA,NA,0.00538,0.0022,NA,0.00401,0.00404,0.00655,0.02509,NA,15.16,NA,39.65,NA,NA,24.92,65.51,NA,NA,NA,NA,NA,NA
16/01/2024 07:00,NA,NA,0.02734,0.02796,NA,0.03814,0.02896,0.03912,0.02821,NA,NA,2.53,1.04,NA,1.26,1.83,2.99,1.08,NA,NA,0.00367,0.00142,NA,0.75,0.00111,0.00164,0.00159,NA,NA,0.00578,0.00258,NA,0.00382,0.00443,0.00749,0.01568,NA,20.17,NA,37.38,NA,NA,24.97,82.35,NA,NA,NA,NA,NA,NA
16/01/2024 08:00,NA,NA,0.0218,0.02941,NA,0.03834,0.02729,0.03936,0.02414,NA,NA,3.23,1.74,NA,1.8,2.73,3.54,3.05,NA,NA,0.0078,0.00124,NA,0.94,0.00164,0.00143,0.00198,NA,NA,0.00619,0.00289,NA,0.00423,0.00508,0.00784,0.01342,NA,25.82,NA,31.78,NA,NA,18.79,130.25,NA,NA,NA,NA,NA,NA
16/01/2024 09:00,NA,NA,0.03021,0.03967,NA,0.04066,0.02941,0.05107,0.03084,NA,NA,3.2,1.55,NA,1.32,1.93,2.87,2.03,NA,NA,0.00724,0.00229,NA,0.00221,0.00256,0.00163,0.00324,NA,NA,0.00748,0.00313,NA,0.00415,0.00573,0.00826,0.02358,NA,30.37,NA,30,NA,NA,66.2,209.71,NA,NA,NA,NA,NA,NA
16/01/2024 10:00,NA,NA,0.05808,0.06208,NA,0.03984,0.02941,0.05581,0.02878,NA,NA,2.96,1.85,NA,0.83,1.6,2.23,1.19,NA,NA,0.00772,0.00225,NA,0.00792,0.00983,0.00264,0.01295,NA,NA,0.01011,0.00491,NA,0.00423,0.00551,0.00786,0.02398,NA,42.21,NA,27.48,NA,NA,73.02,220.01,NA,NA,NA,NA,NA,NA
16/01/2024 11:00,NA,NA,0.06342,0.05832,NA,0.04043,0.0299,0.0393,0.02331,NA,NA,2.4,1.38,NA,0.61,1.32,1.14,0.64,NA,NA,0.01399,0.01028,NA,0.01696,0.02225,0.01458,0.02898,NA,NA,0.01805,0.00477,NA,0.00663,0.00488,0.00585,0.00998,NA,43.59,NA,19.34,NA,NA,52.69,169.25,NA,NA,NA,NA,NA,NA
16/01/2024 12:00,NA,NA,0.02217,0.04044,NA,0.0296,0.02277,0.03732,0.0208,NA,NA,1.31,0.95,NA,0.55,1.05,1.11,0.49,NA,NA,0.04523,0.0273,NA,0.03532,0.0393,0.02877,0.04599,NA,NA,0.00797,0.0046,NA,0.00479,0.00597,0.00576,0.01143,NA,35.57,NA,18.23,NA,NA,26.63,101.83,NA,NA,NA,NA,NA,NA
16/01/2024 13:00,NA,NA,0.01033,0.01553,NA,0.01352,0.01135,0.03013,0.01298,NA,NA,1.1,0.69,NA,0.23,0.76,0.97,0.33,NA,NA,0.05817,0.04239,NA,0.04948,0.05531,0.0395,0.05151,NA,NA,0.00905,0.00503,NA,0.00541,0.00376,0.00745,0.00692,NA,19.37,NA,10.89,NA,NA,18.16,49.44,NA,NA,NA,NA,NA,NA
16/01/2024 14:00,NA,NA,0.00864,0.011,NA,0.00932,0.01119,0.02219,0.01402,NA,NA,1.06,0.69,NA,0.21,0.71,0.9,0.36,NA,NA,0.06653,0.05221,NA,0.0548,0.06029,0.04601,0.05373,NA,NA,0.00699,0.00364,NA,0.00407,0.00323,0.00567,0.00576,NA,11.1,NA,6.93,NA,NA,3.46,32.58,NA,NA,NA,NA,NA,NA
16/01/2024 15:00,NA,NA,0.00637,0.00809,NA,0.00939,0.0094,0.01755,0.01506,NA,NA,1.07,0.57,NA,0.19,0.66,0.89,0.36,NA,NA,0.06426,0.04833,NA,0.05402,0.05961,0.0446,0.05923,NA,NA,0.00533,0.00296,NA,0.00371,0.00325,0.00452,0.00678,NA,0.39,NA,7.34,NA,NA,5.96,24.5,NA,NA,NA,NA,NA,NA
16/01/2024 16:00,NA,NA,0.0062,0.00745,NA,0.01069,0.0086,0.01571,0.01442,NA,NA,1.34,0.56,NA,0.17,0.69,0.77,0.32,NA,NA,0.06989,0.049,NA,0.05532,0.06502,0.04727,0.05158,NA,NA,0.00528,0.00276,NA,0.0036,0.00369,0.00436,0.01096,NA,8.78,NA,4.42,NA,NA,11.84,7.84,NA,NA,NA,NA,NA,NA
16/01/2024 17:00,NA,NA,0.00682,0.00826,NA,0.01046,0.00903,0.01594,0.01239,NA,NA,1.37,0.57,NA,0.19,0.66,0.79,0.33,NA,NA,0.06742,0.05041,NA,0.05302,0.06104,0.04478,0.05047,NA,NA,0.00648,0.00375,NA,0.00362,0.00455,0.00517,0.00565,NA,7.65,NA,9.05,NA,NA,15.17,47.44,NA,NA,NA,NA,NA,NA
16/01/2024 18:00,NA,NA,0.00807,0.01368,NA,0.01473,0.00943,0.01903,0.01838,NA,NA,1.34,0.62,NA,0.23,0.68,0.85,0.42,NA,NA,0.0648,0.04713,NA,0.04908,0.05862,0.04299,0.04788,NA,NA,0.00774,0.00385,NA,0.0055,0.00672,0.00622,0.00813,NA,7.84,NA,9.87,NA,NA,16.78,56.48,NA,NA,NA,NA,NA,NA
16/01/2024 19:00,NA,NA,0.01639,0.0403,NA,0.03745,0.01519,0.04585,0.03067,NA,NA,1.5,0.91,NA,0.55,0.79,1.4,0.81,NA,NA,0.04871,0.02075,NA,0.02619,0.0479,0.01691,0.02103,NA,NA,0.00726,0.00428,NA,0.00475,0.00601,0.00596,0.01727,NA,22.57,NA,14.96,NA,NA,24.19,60.91,NA,NA,NA,NA,NA,NA
16/01/2024 20:00,NA,NA,0.04242,0.05723,NA,0.05875,0.03949,0.06347,0.03991,NA,NA,2.93,1.93,NA,0.96,1.43,3.16,1.29,NA,NA,0.01202,0.00234,NA,0.01067,0.0164,0.00215,0.00816,NA,NA,0.00877,0.00397,NA,0.00705,0.00795,0.00734,0.01341,NA,19.98,NA,18.49,NA,NA,23.42,83.02,NA,NA,NA,NA,NA,NA
16/01/2024 21:00,NA,NA,0.04465,0.05648,NA,0.06851,0.04533,0.06111,0.03982,NA,NA,3.85,2.26,NA,2.17,3,3.93,2.16,NA,NA,0.0041,0.00157,NA,0.00139,0.00418,0.00301,0.00532,NA,NA,0.00825,0.00377,NA,0.00679,0.00813,0.00751,0.00693,NA,27.9,NA,27.22,NA,NA,12.28,162.59,NA,NA,NA,NA,NA,NA
16/01/2024 22:00,NA,NA,0.04184,0.04194,NA,0.06678,0.0437,0.05388,0.03537,NA,NA,5.16,1.56,NA,2.43,3.58,2.47,1.19,NA,NA,0.00466,0.00735,NA,0.0013,0.00194,0.00225,0.01053,NA,NA,0.00847,0.00304,NA,0.00663,0.00734,0.00549,0.00657,NA,35.83,NA,41.18,NA,NA,19.72,228.65,NA,NA,NA,NA,NA,NA
16/01/2024 23:00,NA,NA,0.03927,0.0415,NA,0.06162,0.04251,0.04361,0.023,NA,NA,5.33,1.17,NA,2.89,3.79,1.51,0.51,NA,NA,0.00416,0.00322,NA,0.00136,0.0019,0.00667,0.02673,NA,NA,0.0083,0.00266,NA,0.00591,0.0074,0.00431,0.00739,NA,25.61,NA,53.3,NA,NA,10.05,250.78,NA,NA,NA,NA,NA,NA
17/01/2024 00:00,NA,NA,0.04172,0.03843,NA,0.05706,0.03912,0.04361,0.02995,NA,NA,4.53,1.29,NA,1.28,3.02,2.1,0.75,NA,NA,0.00431,0.00142,NA,0.84,0.0014,0.00383,0.00731,NA,NA,0.00928,0.00251,NA,0.00447,0.00564,0.00477,0.00659,NA,27.44,NA,42.12,NA,NA,5.19,234.48,NA,NA,NA,NA,NA,NA
17/01/2024 01:00,NA,NA,0.03779,0.03436,NA,0.05188,0.03561,0.04469,0.01465,NA,NA,3.33,1.33,NA,2.1,2.03,2.37,0.42,NA,NA,0.00484,0.00174,NA,0.00128,0.00111,0.00137,0.0249,NA,NA,0.00751,0.00267,NA,0.00486,0.0047,0.00567,0.0055,NA,41.12,NA,55.94,NA,NA,28.96,156.25,NA,NA,NA,NA,NA,NA
17/01/2024 02:00,NA,NA,0.0363,0.02949,NA,0.0449,0.03172,0.04812,0.01551,NA,NA,3.41,0.88,NA,1.13,2.38,2.49,0.36,NA,NA,0.00452,0.00319,NA,0.00125,0.0015,0.00139,0.02177,NA,NA,0.00682,0.00263,NA,0.00356,0.00472,0.00694,0.00559,NA,26.52,NA,40.63,NA,NA,23.7,155.98,NA,NA,NA,NA,NA,NA
17/01/2024 03:00,NA,NA,0.03497,0.01951,NA,0.01864,0.03199,0.04411,0.01361,NA,NA,2.78,0.68,NA,0.32,1.59,2.2,0.35,NA,NA,0.00353,0.01101,NA,0.0185,0.81,0.00129,0.02758,NA,NA,0.00603,0.00243,NA,0.00329,0.0041,0.00638,0.0055,NA,17.63,NA,21.58,NA,NA,17.38,124.5,NA,NA,NA,NA,NA,NA
17/01/2024 04:00,NA,NA,0.03123,0.013,NA,0.01545,NA,0.04009,0.02118,NA,NA,2.05,0.61,NA,0.21,NA,1.76,0.41,NA,NA,0.0044,0.01759,NA,0.02225,NA,0.00109,0.01001,NA,NA,0.00571,0.00257,NA,0.00347,NA,0.00562,0.0047,NA,1.83,NA,17.34,NA,NA,11.62,88.79,NA,NA,NA,NA,NA,NA
17/01/2024 05:00,NA,NA,0.02942,0.01735,NA,0.02197,0.03181,0.03755,0.02377,NA,NA,2.03,0.64,NA,0.32,0.83,1.51,0.43,NA,NA,0.00405,0.0087,NA,0.01795,0.00204,0.00111,0.00474,NA,NA,0.00549,0.00246,NA,0.00321,0.0037,0.0053,0.00556,NA,8.1,NA,15.61,NA,NA,9.76,71.67,NA,NA,NA,NA,NA,NA
17/01/2024 06:00,NA,NA,0.03033,0.02393,NA,0.04,0.03093,0.04003,0.025,NA,NA,1.96,0.67,NA,0.53,0.93,1.55,0.51,NA,NA,0.00445,0.00494,NA,0.00109,0.00156,0.00116,0.00476,NA,NA,0.00539,0.00242,NA,0.00329,0.00332,0.006,0.01393,NA,61.19,NA,24.71,NA,NA,12.94,76.76,NA,NA,NA,NA,NA,NA
17/01/2024 07:00,NA,NA,0.02995,0.02762,NA,0.03533,0.03114,0.04252,0.0277,NA,NA,2.66,1.02,NA,0.51,1.15,1.65,0.99,NA,NA,0.00437,0.00127,NA,0.00268,0.00174,0.00117,0.00243,NA,NA,0.00572,0.00255,NA,0.00352,0.00344,0.0062,0.01145,NA,24.62,NA,23.49,NA,NA,22.77,72.68,NA,NA,NA,NA,NA,NA
17/01/2024 08:00,NA,NA,0.02441,0.02856,NA,0.03672,0.032,0.04387,0.02822,NA,NA,3.55,1.77,NA,0.71,1.78,2.21,2.2,NA,NA,0.00888,0.00128,NA,0.00197,0.00141,0.00119,0.0025,NA,NA,0.00623,0.003,NA,0.00402,0.00392,0.00655,0.02328,NA,11.2,NA,17.68,NA,NA,48.31,133.55,NA,NA,NA,NA,NA,NA
17/01/2024 09:00,NA,NA,0.03542,0.03467,NA,0.03218,0.03097,0.04882,0.02924,NA,NA,2.9,1.78,NA,0.66,1.71,2.64,1.77,NA,NA,0.00616,0.00187,NA,0.00762,0.00404,0.00151,0.00694,NA,NA,0.00647,0.00317,NA,0.00477,0.0048,0.00785,0.01379,NA,72.07,NA,22.07,NA,NA,57.45,198.05,NA,NA,NA,NA,NA,NA
17/01/2024 10:00,NA,NA,0.04448,0.05647,NA,0.04109,0.02968,0.06506,0.02048,NA,NA,2.52,1.62,NA,0.88,1.45,2.43,0.75,NA,NA,0.01094,0.00409,NA,0.01037,0.01169,0.00306,0.02634,NA,NA,0.00855,0.00427,NA,0.00481,0.00475,0.00719,0.00828,NA,23.77,NA,18.8,NA,NA,41.47,138.59,NA,NA,NA,NA,NA,NA
17/01/2024 11:00,NA,NA,0.03507,0.05123,NA,0.04686,0.03299,0.05199,0.02911,NA,NA,1.87,1.26,NA,0.65,1.42,1.52,0.9,NA,NA,0.02435,0.0144,NA,0.01327,0.02392,0.01598,0.02756,NA,NA,0.00921,0.00403,NA,0.00988,0.0057,0.00575,0.07701,NA,0.23,NA,23.6,NA,NA,54.38,112.37,NA,NA,NA,NA,NA,NA
17/01/2024 12:00,NA,NA,0.01778,0.02115,NA,0.0251,0.01745,0.03068,0.02069,NA,NA,1.53,0.79,NA,0.37,0.84,1.05,0.51,NA,NA,0.04336,0.03519,NA,0.03413,0.04046,0.03108,0.04699,NA,NA,0.00779,0.00334,NA,0.00589,0.0053,0.0053,0.01533,NA,16.16,NA,24.06,NA,NA,45.27,81.22,NA,NA,NA,NA,NA,NA
17/01/2024 13:00,NA,NA,0.00917,0.01148,NA,0.01216,0.01037,0.02036,0.01675,NA,NA,1.45,0.69,NA,0.26,0.73,0.89,0.46,NA,NA,0.0566,0.04464,NA,0.04579,0.05315,0.0413,0.05993,NA,NA,0.00624,0.00328,NA,0.00387,0.00373,0.0052,0.00937,NA,10.52,NA,12.09,NA,NA,23.51,41.8,NA,NA,NA,NA,NA,NA
